invoice_line_id,invoice_id,ticket_id,line_type,reference_code,description,amount,currency
INL-01191,INV-00156,TKT-00251,airport_fee,SEC,Security Fee,1791.04,JPY
INL-01192,INV-00157,TKT-00252,base_fare,PREMY,Base fare: Premium Economy,1145.24,AUD
INL-01193,INV-00157,TKT-00252,tax,GVT,Government Passenger Tax,80.17,AUD
INL-01194,INV-00157,TKT-00252,airport_fee,PSC,Passenger Service Charge,53.03,AUD
INL-01195,INV-00157,TKT-00252,airport_fee,SEC,Security Fee,18.18,AUD
INL-01196,INV-00157,,discount,CORP-CORP-003,Discount: Corporate rate: Solenne Cosmetiques,-91.62,AUD
INL-01197,INV-00158,TKT-00253,base_fare,FIRST,Base fare: First,186702.0,TRY
INL-01198,INV-00158,TKT-00253,tax,GVT,Government Passenger Tax,13069.14,TRY
INL-01199,INV-00158,TKT-00253,airport_fee,PSC,Passenger Service Charge,1166.67,TRY
INL-01200,INV-00158,TKT-00253,airport_fee,SEC,Security Fee,400.0,TRY
INL-01201,INV-00158,TKT-00253,ancillary,UPGCB,Ancillary service: UPGCB,7333.33,TRY
INL-01202,INV-00158,TKT-00253,ancillary,LOUNGE,Ancillary service: LOUNGE,1833.33,TRY
INL-01203,INV-00158,TKT-00254,base_fare,FIRST,Base fare: First,186702.0,TRY
INL-01204,INV-00158,TKT-00254,tax,GVT,Government Passenger Tax,13069.14,TRY
INL-01205,INV-00158,TKT-00254,airport_fee,PSC,Passenger Service Charge,1166.67,TRY
INL-01206,INV-00158,TKT-00254,airport_fee,SEC,Security Fee,400.0,TRY
INL-01207,INV-00159,TKT-00255,base_fare,ECOFL,Base fare: Economy Flex,878.37,EUR
INL-01208,INV-00159,TKT-00255,tax,GVT,Government Passenger Tax,61.49,EUR
INL-01209,INV-00159,TKT-00255,airport_fee,PSC,Passenger Service Charge,32.11,EUR
INL-01210,INV-00159,TKT-00255,airport_fee,SEC,Security Fee,11.01,EUR
INL-01211,INV-00160,TKT-00256,base_fare,FIRST,Base fare: First,276694.33,JPY
INL-01212,INV-00160,TKT-00256,tax,GVT,Government Passenger Tax,19368.6,JPY
INL-01213,INV-00160,TKT-00256,airport_fee,PSC,Passenger Service Charge,5223.88,JPY
INL-01214,INV-00160,TKT-00256,airport_fee,SEC,Security Fee,1791.04,JPY
INL-01215,INV-00161,TKT-00257,base_fare,BIZSV,Base fare: Business Saver,651.42,EUR
INL-01216,INV-00161,TKT-00257,tax,GVT,Government Passenger Tax,45.6,EUR
INL-01217,INV-00161,TKT-00257,airport_fee,PSC,Passenger Service Charge,32.11,EUR
INL-01218,INV-00161,TKT-00257,airport_fee,SEC,Security Fee,11.01,EUR
INL-01219,INV-00161,TKT-00257,ancillary,BAG20,Ancillary service: BAG20,41.28,EUR
INL-01220,INV-00161,TKT-00257,ancillary,LOUNGE,Ancillary service: LOUNGE,50.46,EUR
INL-01221,INV-00162,TKT-00258,base_fare,ECOFL,Base fare: Economy Flex,2579.72,CNY
INL-01222,INV-00162,TKT-00258,tax,GVT,Government Passenger Tax,180.58,CNY
INL-01223,INV-00162,TKT-00258,airport_fee,PSC,Passenger Service Charge,251.8,CNY
INL-01224,INV-00162,TKT-00258,airport_fee,SEC,Security Fee,86.33,CNY
INL-01225,INV-00163,TKT-00259,base_fare,PREMY,Base fare: Premium Economy,1434.69,EUR
INL-01226,INV-00163,TKT-00259,tax,GVT,Government Passenger Tax,100.43,EUR
INL-01227,INV-00163,TKT-00259,airport_fee,PSC,Passenger Service Charge,32.11,EUR
INL-01228,INV-00163,TKT-00259,airport_fee,SEC,Security Fee,11.01,EUR
INL-01229,INV-00163,TKT-00259,ancillary,WIFI,Ancillary service: WIFI,13.76,EUR
INL-01230,INV-00163,TKT-00259,ancillary,BAG20,Ancillary service: BAG20,41.28,EUR
INL-01231,INV-00163,,discount,CORP-CORP-001,Discount: Corporate rate: Vantage Consulting Group,-172.16,EUR
INL-01232,INV-00164,TKT-00260,base_fare,ECOFL,Base fare: Economy Flex,328.97,EUR
INL-01233,INV-00164,TKT-00260,tax,GVT,Government Passenger Tax,23.03,EUR
INL-01234,INV-00164,TKT-00260,airport_fee,PSC,Passenger Service Charge,32.11,EUR
INL-01235,INV-00164,TKT-00260,airport_fee,SEC,Security Fee,11.01,EUR
INL-01236,INV-00164,TKT-00260,ancillary,MEALSP,Ancillary service: MEALSP,18.35,EUR
INL-01237,INV-00164,TKT-00261,base_fare,ECOFL,Base fare: Economy Flex,328.97,EUR
INL-01238,INV-00164,TKT-00261,tax,GVT,Government Passenger Tax,23.03,EUR
INL-01239,INV-00164,TKT-00261,airport_fee,PSC,Passenger Service Charge,32.11,EUR
INL-01240,INV-00164,TKT-00261,airport_fee,SEC,Security Fee,11.01,EUR
INL-01241,INV-00164,TKT-00261,ancillary,SEATXL,Ancillary service: SEATXL,55.05,EUR
INL-01242,INV-00165,TKT-00262,base_fare,FIRST,Base fare: First,5728.63,EUR
INL-01243,INV-00165,TKT-00262,tax,GVT,Government Passenger Tax,401.0,EUR
INL-01244,INV-00165,TKT-00262,airport_fee,PSC,Passenger Service Charge,32.11,EUR
INL-01245,INV-00165,TKT-00262,airport_fee,SEC,Security Fee,11.01,EUR
INL-01246,INV-00165,TKT-00262,ancillary,WIFI,Ancillary service: WIFI,13.76,EUR
INL-01247,INV-00165,TKT-00262,ancillary,UPGCB,Ancillary service: UPGCB,201.83,EUR
INL-01248,INV-00166,TKT-00263,base_fare,FIRST,Base fare: First,3390.58,USD
INL-01249,INV-00166,TKT-00263,tax,GVT,Government Passenger Tax,237.34,USD
INL-01250,INV-00166,TKT-00263,airport_fee,PSC,Passenger Service Charge,35.0,USD
INL-01251,INV-00166,TKT-00263,airport_fee,SEC,Security Fee,12.0,USD
INL-01252,INV-00166,TKT-00264,base_fare,FIRST,Base fare: First,3390.58,USD
INL-01253,INV-00166,TKT-00264,tax,GVT,Government Passenger Tax,237.34,USD
INL-01254,INV-00166,TKT-00264,airport_fee,PSC,Passenger Service Charge,35.0,USD
INL-01255,INV-00166,TKT-00264,airport_fee,SEC,Security Fee,12.0,USD
INL-01256,INV-00166,TKT-00264,ancillary,SEATPR,Ancillary service: SEATPR,25.0,USD
INL-01257,INV-00166,TKT-00264,ancillary,MEALSP,Ancillary service: MEALSP,20.0,USD
INL-01258,INV-00166,,discount,CORP-CORP-001,Discount: Corporate rate: Vantage Consulting Group,-813.74,USD
INL-01259,INV-00167,TKT-00265,base_fare,ECOFL,Base fare: Economy Flex,3965.1,BRL
INL-01260,INV-00167,TKT-00265,tax,GVT,Government Passenger Tax,277.56,BRL
INL-01261,INV-00167,TKT-00265,airport_fee,PSC,Passenger Service Charge,205.88,BRL
INL-01262,INV-00167,TKT-00265,airport_fee,SEC,Security Fee,70.59,BRL
INL-01263,INV-00167,TKT-00266,base_fare,ECOFL,Base fare: Economy Flex,3965.1,BRL
INL-01264,INV-00167,TKT-00266,tax,GVT,Government Passenger Tax,277.56,BRL
INL-01265,INV-00167,TKT-00266,airport_fee,PSC,Passenger Service Charge,205.88,BRL
INL-01266,INV-00167,TKT-00266,airport_fee,SEC,Security Fee,70.59,BRL
INL-01267,INV-00167,TKT-00266,ancillary,MEALSP,Ancillary service: MEALSP,117.65,BRL
INL-01268,INV-00167,TKT-00267,base_fare,ECOFL,Base fare: Economy Flex,3965.1,BRL
INL-01269,INV-00167,TKT-00267,tax,GVT,Government Passenger Tax,277.56,BRL
INL-01270,INV-00167,TKT-00267,airport_fee,PSC,Passenger Service Charge,205.88,BRL
INL-01271,INV-00167,TKT-00267,airport_fee,SEC,Security Fee,70.59,BRL
INL-01272,INV-00168,TKT-00268,base_fare,BIZSV,Base fare: Business Saver,1952.53,EUR
INL-01273,INV-00168,TKT-00268,tax,GVT,Government Passenger Tax,136.68,EUR
INL-01274,INV-00168,TKT-00268,airport_fee,PSC,Passenger Service Charge,32.11,EUR
INL-01275,INV-00168,TKT-00268,airport_fee,SEC,Security Fee,11.01,EUR
INL-01276,INV-00168,,discount,CORP-CORP-001,Discount: Corporate rate: Vantage Consulting Group,-234.3,EUR
INL-01277,INV-00169,TKT-00269,base_fare,FIRST,Base fare: First,653668.06,JPY
INL-01278,INV-00169,TKT-00269,tax,GVT,Government Passenger Tax,45756.76,JPY
INL-01279,INV-00169,TKT-00269,airport_fee,PSC,Passenger Service Charge,5223.88,JPY
INL-01280,INV-00169,TKT-00269,airport_fee,SEC,Security Fee,1791.04,JPY
INL-01281,INV-00169,TKT-00270,base_fare,FIRST,Base fare: First,653668.06,JPY
INL-01282,INV-00169,TKT-00270,tax,GVT,Government Passenger Tax,45756.76,JPY
INL-01283,INV-00169,TKT-00270,airport_fee,PSC,Passenger Service Charge,5223.88,JPY
INL-01284,INV-00169,TKT-00270,airport_fee,SEC,Security Fee,1791.04,JPY
INL-01285,INV-00169,TKT-00270,ancillary,WIFI,Ancillary service: WIFI,2238.81,JPY
INL-01286,INV-00170,TKT-00271,base_fare,BIZSV,Base fare: Business Saver,10555.51,CNY
INL-01287,INV-00170,TKT-00271,tax,GVT,Government Passenger Tax,738.89,CNY
INL-01288,INV-00170,TKT-00271,airport_fee,PSC,Passenger Service Charge,251.8,CNY
INL-01289,INV-00170,TKT-00271,airport_fee,SEC,Security Fee,86.33,CNY
INL-01290,INV-00171,TKT-00272,base_fare,BIZFL,Base fare: Business Flex,1434.5,SGD
INL-01291,INV-00171,TKT-00272,tax,GVT,Government Passenger Tax,100.41,SGD
INL-01292,INV-00171,TKT-00272,airport_fee,PSC,Passenger Service Charge,46.98,SGD
INL-01293,INV-00171,TKT-00272,airport_fee,SEC,Security Fee,16.11,SGD
INL-01294,INV-00171,TKT-00273,base_fare,BIZFL,Base fare: Business Flex,1434.5,SGD
INL-01295,INV-00171,TKT-00273,tax,GVT,Government Passenger Tax,100.41,SGD
INL-01296,INV-00171,TKT-00273,airport_fee,PSC,Passenger Service Charge,46.98,SGD
INL-01297,INV-00171,TKT-00273,airport_fee,SEC,Security Fee,16.11,SGD
INL-01298,INV-00171,,discount,CORP-CORP-004,Discount: Corporate rate: Meridian Bank Group,-430.35,SGD
INL-01299,INV-00172,TKT-00274,base_fare,PREMY,Base fare: Premium Economy,2209.93,AUD
INL-01300,INV-00172,TKT-00274,tax,GVT,Government Passenger Tax,154.69,AUD
INL-01301,INV-00172,TKT-00274,airport_fee,PSC,Passenger Service Charge,53.03,AUD
INL-01302,INV-00172,TKT-00274,airport_fee,SEC,Security Fee,18.18,AUD
INL-01303,INV-00172,TKT-00275,base_fare,PREMY,Base fare: Premium Economy,2209.93,AUD
INL-01304,INV-00172,TKT-00275,tax,GVT,Government Passenger Tax,154.69,AUD
INL-01305,INV-00172,TKT-00275,airport_fee,PSC,Passenger Service Charge,53.03,AUD
INL-01306,INV-00172,TKT-00275,airport_fee,SEC,Security Fee,18.18,AUD
INL-01307,INV-00172,,discount,CORP-CORP-001,Discount: Corporate rate: Vantage Consulting Group,-530.38,AUD
INL-01308,INV-00173,TKT-00276,base_fare,ECOFL,Base fare: Economy Flex,8622.32,ZAR
INL-01309,INV-00173,TKT-00276,tax,GVT,Government Passenger Tax,603.56,ZAR
INL-01310,INV-00173,TKT-00276,airport_fee,PSC,Passenger Service Charge,648.15,ZAR
INL-01311,INV-00173,TKT-00276,airport_fee,SEC,Security Fee,222.22,ZAR
INL-01312,INV-00173,TKT-00277,base_fare,ECOFL,Base fare: Economy Flex,8622.32,ZAR
INL-01313,INV-00173,TKT-00277,tax,GVT,Government Passenger Tax,603.56,ZAR
INL-01314,INV-00173,TKT-00277,airport_fee,PSC,Passenger Service Charge,648.15,ZAR
INL-01315,INV-00173,TKT-00277,airport_fee,SEC,Security Fee,222.22,ZAR
INL-01316,INV-00173,,discount,CORP-CORP-004,Discount: Corporate rate: Meridian Bank Group,-2586.7,ZAR
INL-01317,INV-00174,TKT-00278,base_fare,ECOSV,Base fare: Economy Saver,1018.52,SGD
INL-01318,INV-00174,TKT-00278,tax,GVT,Government Passenger Tax,71.3,SGD
INL-01319,INV-00174,TKT-00278,airport_fee,PSC,Passenger Service Charge,46.98,SGD
INL-01320,INV-00174,TKT-00278,airport_fee,SEC,Security Fee,16.11,SGD
INL-01321,INV-00174,TKT-00279,base_fare,ECOSV,Base fare: Economy Saver,1018.52,SGD
INL-01322,INV-00174,TKT-00279,tax,GVT,Government Passenger Tax,71.3,SGD
INL-01323,INV-00174,TKT-00279,airport_fee,PSC,Passenger Service Charge,46.98,SGD
INL-01324,INV-00174,TKT-00279,airport_fee,SEC,Security Fee,16.11,SGD
INL-01325,INV-00175,TKT-00280,base_fare,FIRST,Base fare: First,4524.42,SGD
INL-01326,INV-00175,TKT-00280,tax,GVT,Government Passenger Tax,316.71,SGD
INL-01327,INV-00175,TKT-00280,airport_fee,PSC,Passenger Service Charge,46.98,SGD
INL-01328,INV-00175,TKT-00280,airport_fee,SEC,Security Fee,16.11,SGD
INL-01329,INV-00175,TKT-00280,ancillary,SEATPR,Ancillary service: SEATPR,33.56,SGD
INL-01330,INV-00175,TKT-00281,base_fare,FIRST,Base fare: First,4524.42,SGD
INL-01331,INV-00175,TKT-00281,tax,GVT,Government Passenger Tax,316.71,SGD
INL-01332,INV-00175,TKT-00281,airport_fee,PSC,Passenger Service Charge,46.98,SGD
INL-01333,INV-00175,TKT-00281,airport_fee,SEC,Security Fee,16.11,SGD
INL-01334,INV-00176,TKT-00282,base_fare,ECOSV,Base fare: Economy Saver,540.01,AUD
INL-01335,INV-00176,TKT-00282,tax,GVT,Government Passenger Tax,37.8,AUD
INL-01336,INV-00176,TKT-00282,airport_fee,PSC,Passenger Service Charge,53.03,AUD
INL-01337,INV-00176,TKT-00282,airport_fee,SEC,Security Fee,18.18,AUD
INL-01338,INV-00176,,discount,CORP-CORP-005,Discount: Corporate rate: Falcon Logistics International,-54.0,AUD
INL-01339,INV-00177,TKT-00283,base_fare,ECOFL,Base fare: Economy Flex,878.37,EUR
INL-01340,INV-00177,TKT-00283,tax,GVT,Government Passenger Tax,61.49,EUR
INL-01341,INV-00177,TKT-00283,airport_fee,PSC,Passenger Service Charge,32.11,EUR
INL-01342,INV-00177,TKT-00283,airport_fee,SEC,Security Fee,11.01,EUR
INL-01343,INV-00177,TKT-00284,base_fare,ECOFL,Base fare: Economy Flex,878.37,EUR
INL-01344,INV-00177,TKT-00284,tax,GVT,Government Passenger Tax,61.49,EUR
INL-01345,INV-00177,TKT-00284,airport_fee,PSC,Passenger Service Charge,32.11,EUR
INL-01346,INV-00177,TKT-00284,airport_fee,SEC,Security Fee,11.01,EUR
INL-01347,INV-00177,TKT-00284,ancillary,WIFI,Ancillary service: WIFI,13.76,EUR
INL-01348,INV-00177,TKT-00285,base_fare,ECOFL,Base fare: Economy Flex,878.37,EUR
INL-01349,INV-00177,TKT-00285,tax,GVT,Government Passenger Tax,61.49,EUR
INL-01350,INV-00177,TKT-00285,airport_fee,PSC,Passenger Service Charge,32.11,EUR
INL-01351,INV-00177,TKT-00285,airport_fee,SEC,Security Fee,11.01,EUR
INL-01352,INV-00178,TKT-00286,base_fare,BIZSV,Base fare: Business Saver,8983.25,BRL
INL-01353,INV-00178,TKT-00286,tax,GVT,Government Passenger Tax,628.83,BRL
INL-01354,INV-00178,TKT-00286,airport_fee,PSC,Passenger Service Charge,205.88,BRL
INL-01355,INV-00178,TKT-00286,airport_fee,SEC,Security Fee,70.59,BRL
INL-01356,INV-00179,TKT-00287,base_fare,FIRST,Base fare: First,10098.88,AUD
INL-01357,INV-00179,TKT-00287,tax,GVT,Government Passenger Tax,706.92,AUD
INL-01358,INV-00179,TKT-00287,airport_fee,PSC,Passenger Service Charge,53.03,AUD
INL-01359,INV-00179,TKT-00287,airport_fee,SEC,Security Fee,18.18,AUD
INL-01360,INV-00179,TKT-00288,base_fare,FIRST,Base fare: First,10098.88,AUD
INL-01361,INV-00179,TKT-00288,tax,GVT,Government Passenger Tax,706.92,AUD
INL-01362,INV-00179,TKT-00288,airport_fee,PSC,Passenger Service Charge,53.03,AUD
INL-01363,INV-00179,TKT-00288,airport_fee,SEC,Security Fee,18.18,AUD
INL-01364,INV-00180,TKT-00289,base_fare,PREMY,Base fare: Premium Economy,910.45,EUR
INL-01365,INV-00180,TKT-00289,tax,GVT,Government Passenger Tax,63.73,EUR
INL-01366,INV-00180,TKT-00289,airport_fee,PSC,Passenger Service Charge,32.11,EUR
INL-01367,INV-00180,TKT-00289,airport_fee,SEC,Security Fee,11.01,EUR
INL-01368,INV-00180,TKT-00290,base_fare,PREMY,Base fare: Premium Economy,910.45,EUR
INL-01369,INV-00180,TKT-00290,tax,GVT,Government Passenger Tax,63.73,EUR
INL-01370,INV-00180,TKT-00290,airport_fee,PSC,Passenger Service Charge,32.11,EUR
INL-01371,INV-00180,TKT-00290,airport_fee,SEC,Security Fee,11.01,EUR
INL-00024-DUP,INV-00005-DUP,TKT-00006,base_fare,PREMY,Base fare: Premium Economy,1341.07,CAD
INL-00025-DUP,INV-00005-DUP,TKT-00006,tax,GVT,Government Passenger Tax,93.88,CAD
INL-00026-DUP,INV-00005-DUP,TKT-00006,airport_fee,PSC,Passenger Service Charge,47.3,CAD
INL-00027-DUP,INV-00005-DUP,TKT-00006,airport_fee,SEC,Security Fee,16.22,CAD
INL-00028-DUP,INV-00005-DUP,TKT-00006,ancillary,MEALSP,Ancillary service: MEALSP,27.03,CAD
INL-00029-DUP,INV-00005-DUP,TKT-00006,ancillary,BAG20,Ancillary service: BAG20,60.81,CAD
INL-00030-DUP,INV-00005-DUP,TKT-00007,base_fare,PREMY,Base fare: Premium Economy,1341.07,CAD
INL-00031-DUP,INV-00005-DUP,TKT-00007,tax,GVT,Government Passenger Tax,93.88,CAD
INL-00032-DUP,INV-00005-DUP,TKT-00007,airport_fee,PSC,Passenger Service Charge,47.3,CAD
INL-00033-DUP,INV-00005-DUP,TKT-00007,airport_fee,SEC,Security Fee,16.22,CAD
